SMILES,predicted_pIC50,df
Cc1noc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1,4.924987537933237,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nnc3ccccn23)c2cccnc2)cc1,4.8098741689705165,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnn(-c3ccccc3)n2)c2cccnc2)cc1,4.685007821116186,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cn3ccccc3n2)c2cccnc2)cc1,4.973296324471088,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cscn2)c2cccnc2)cc1,4.870701400828142,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccs2)c2cccnc2)cc1,5.149302968888598,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccncc2)c2cccnc2)cc1,5.221363014676611,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccnc2)c2cccnc2)cc1,5.206522183795941,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cn3ccccc3n2)c2cccnc2)cc1,4.973296324471088,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccccn2)c2cccnc2)cc1,5.268797732564937,p4_picks
CC(=O)N1CCN(CCOc2ccc(CCNC(=O)C(c3cccnc3)N(C(=O)c3c[nH]cn3)c3ccc(C(C)(C)C)cc3)cc2)CC1,4.840151273683332,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nnc(CO)s2)c2cccnc2)cc1,4.6631590050511225,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)c([N+](=O)[O-])c2)c2cccnc2)cc1,4.892804469682298,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(CO)cc2)c2cccnc2)cc1,5.318328912897886,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2c[nH]cnc2=O)c2cccnc2)cc1,4.535756125378407,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cncc(O)c2)c2cccnc2)cc1,5.106676931370961,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc(=O)[nH]o2)c2cccnc2)cc1,4.479082173426444,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc[nH]c(=O)n2)c2cccnc2)cc1,4.705790014340185,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ocnc2CO)c2cccnc2)cc1,4.900631993274036,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)c(CO)c2)c2cccnc2)cc1,5.271333704545839,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnc(=O)[nH]c2)c2cccnc2)cc1,4.6133372538038735,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc[nH]c(=O)c2)c2cccnc2)cc1,5.025159068013144,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)cn2)c2cccnc2)cc1,5.183021766964715,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(CO)cc2)c2cccnc2)cc1,5.318328912897886,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(OCCO)cc2)c2cccnc2)cc1,5.186134057383743,p4_picks
Cn1[nH]c(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)cc1=O,4.768038354005197,p4_picks
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(OCCO)cc2)c2cccnc2)cc1,5.186134057383743,p4_picks
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cn(-c3ccccc3)nn2)c2cccnc2)cc1,4.71908743957187,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(C(F)F)no2)c2cccnc2)cc1,4.778206192186704,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc3ncc([N+](=O)[O-])cn3n2)c2cccnc2)cc1,4.863105613080435,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(-c3ccccc3)no2)c2cccnc2)cc1,4.7198876612259975,p4_picks1
COc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)c1OC,4.41823826179247,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnn(C)c2)c2cccnc2)cc1,4.523679709827218,p4_picks1
COc1cccnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.9754381735352124,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(-c3ccccc3)n(C)n2)c2cccnc2)cc1,4.79020449794166,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc3ncccn3n2)c2cccnc2)cc1,4.773441213078289,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(N(C)C)no2)c2cccnc2)cc1,4.762531252070877,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc(C(F)(F)F)no2)c2cccnc2)cc1,4.8151503276027405,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnco2)c2cccnc2)cc1,5.118057734897834,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cocn2)c2cccnc2)cc1,4.877792153775476,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncc(F)cn2)c2cccnc2)cc1,4.671064224497402,p4_picks1
Cc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)no1,4.81533356574728,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccc(=O)n2C)c2cccnc2)cc1,4.699202846221387,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(C(F)(F)F)no2)c2cccnc2)cc1,4.729508747746295,p4_picks1
COCc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1,5.131903412961688,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(=O)[nH]c2)c2cccnc2)cc1,5.017140096049871,p4_picks1
Cc1cn(C)nc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.7176157563094785,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccns2)c2cccnc2)cc1,5.244203866345349,p4_picks1
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)c(OC)c1,4.853253725716795,p4_picks1
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1,5.1242969816183965,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2csc(=O)[nH]2)c2cccnc2)cc1,4.659693083728572,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)cc2O)c2cccnc2)cc1,5.28969316808433,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccns2)c2cccnc2)cc1,5.244203866345349,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccn2CC(F)(F)F)c2cccnc2)cc1,4.823273009704363,p4_picks1
COc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)ccn1,5.193716552070653,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(C(C)C)no2)c2cccnc2)cc1,4.842879719806453,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nncn2C2CC2)c2cccnc2)cc1,4.882590184768011,p4_picks1
Cc1nc(C)c(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)s1,4.65195713732275,p4_picks1
Cc1nnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)o1,4.856883010027038,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnnn2C)c2cccnc2)cc1,4.64513459698665,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccc(C3CC3)n2)c2cccnc2)cc1,5.005440795338375,p4_picks1
CCc1nnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1C,4.698047309451436,p4_picks1
COc1cc(OC)c(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cn1,4.807007210923647,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(=O)cc[nH]2)c2cccnc2)cc1,4.901012715719226,p4_picks1
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1[N+](=O)[O-],4.736558089452861,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(CN(C)C)cc2)c2cccnc2)cc1,5.1516015587094195,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2n[nH]c(C(C)C)n2)c2cccnc2)cc1,4.75155742420963,p4_picks1
CCc1csc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.69606135764578,p4_picks1
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)co1,4.8310655287127515,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2noc(C3CC3)n2)c2cccnc2)cc1,4.8135636150564025,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2noc(C(C)(C)C)n2)c2cccnc2)cc1,4.714899912626411,p4_picks1
COc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,5.0441676674397256,p4_picks1
Cc1nn(C)c(C)c1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.7104669136416994,p4_picks1
COc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)c1F,4.7926928612852615,p4_picks1
CSc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cn1,4.9758196054246575,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccno2)c2cccnc2)cc1,5.222609315134756,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(C(=O)N(C)C)cc2)c2cccnc2)cc1,5.0787065617980325,p4_picks1
COc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,5.0441676674397256,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2noc(COc3ccccc3)n2)c2cccnc2)cc1,4.775723886359738,p4_picks1
COc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc([N+](=O)[O-])c1OC,4.804574311384874,p4_picks1
CCc1noc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.754199429929966,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccccc2C#N)c2cccnc2)cc1,5.1180330888931875,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(N3CCC3)nc2)c2cccnc2)cc1,4.734291516511058,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncc3c(n2)CCC3)c2cccnc2)cc1,4.619566977905877,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccnc2N(C)C)c2cccnc2)cc1,5.113676388248841,p4_picks1
COCc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.998994236731504,p4_picks1
COCc1noc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.742793400154332,p4_picks1
COc1cc(C)nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.820388266996987,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncn(C)n2)c2cccnc2)cc1,4.647786239849981,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(C3CC3)no2)c2cccnc2)cc1,4.775235466163225,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cn3c(n2)SCC3)c2cccnc2)cc1,4.5100866398898,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3[nH]ncc3c2)c2cccnc2)cc1,4.945565280691177,p4_picks1
Cc1cc2c(cc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1)OCCO2,4.8135414201502496,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3c(c2)COCC3)c2cccnc2)cc1,5.179181512697674,p4_picks1
Cc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)nc1C,4.900245375447945,p4_picks1
Cc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)[nH]n1,4.48165458011479,p4_picks1
COc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)ccc1F,4.7171545834368285,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2[nH]nc3ncccc23)c2cccnc2)cc1,4.8362553160686454,p4_picks1
Cc1ocnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.797604124267134,p4_picks1
CCn1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,5.108089231866502,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(N(C)C)nc2)c2cccnc2)cc1,5.157556984962884,p4_picks1
CCn1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cn1,5.0301003524754115,p4_picks1
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1[N+](=O)[O-],4.736558089452861,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(CN3CCOCC3)cc2)c2cccnc2)cc1,4.888016238039112,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2noc(COc3ccc(F)cc3)n2)c2cccnc2)cc1,4.778066267238542,p4_picks1
Cc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)o1,4.9303227556054185,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccncc2F)c2cccnc2)cc1,5.171088669016427,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3c(c2)CCOC3)c2cccnc2)cc1,5.139355715851403,p4_picks1
COc1cccnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.9754381735352124,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnc3ccccc3n2)c2cccnc2)cc1,4.913577625034281,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2n[nH]c(C3CC3)n2)c2cccnc2)cc1,4.736840871828446,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(N3CCN(C)CC3)cc2)c2cccnc2)cc1,4.711490355733215,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nnc(C(C)C)s2)c2cccnc2)cc1,4.945789560099364,p4_picks1
CCS(=O)(=O)c1ccccc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.8243572934824694,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc3c2OCO3)c2cccnc2)cc1,4.850813115477942,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccc(C(F)(F)F)n2)c2cccnc2)cc1,4.862862171889967,p4_picks1
Cc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)no1,4.81533356574728,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccnnc2)c2cccnc2)cc1,5.156267005310854,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(S(C)(=O)=O)cc2)c2cccnc2)cc1,4.971332278179286,p4_picks1
Cc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cn1,4.7839104972710915,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nncs2)c2cccnc2)cc1,4.679143497432767,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccccc2[N+](=O)[O-])c2cccnc2)cc1,4.7498553386378255,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cn3c(n2)SCC3)c2cccnc2)cc1,4.5100866398898,p4_picks1
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)c(C)o1,4.817718467057389,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(CN(C)C)c2)c2cccnc2)cc1,5.106357436835946,p4_picks1
Cc1nn(C)cc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.613209502854408,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnn(C)c2)c2cccnc2)cc1,4.523679709827218,p4_picks1
CCn1nc(C)c(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)c1C,4.673841136235698,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(-c3ccccc3)nn2C)c2cccnc2)cc1,4.798506932792598,p4_picks1
CCn1cnnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.839657398634113,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nn[nH]n2)c2cccnc2)cc1,4.7878231607330095,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc3ccc(F)cc3n2C)c2cccnc2)cc1,4.708429731366855,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cn3cccnc3n2)c2cccnc2)cc1,4.835285708391602,p4_picks1
Cc1ccncc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,5.289260509695938,p4_picks1
Cc1nn(C)c(C)c1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.7104669136416994,p4_picks1
Cc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)ccn1,4.8478356177109,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncccn2)c2cccnc2)cc1,5.160106055896602,p4_picks1
COc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc(OC)c1,5.01170186303861,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncc(F)cc2F)c2cccnc2)cc1,4.884699157015,p4_picks1
Cc1[nH]cnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.618300042683536,p4_picks1
CCn1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)nn1,4.865387758618594,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(Cc3ccccc3)no2)c2cccnc2)cc1,4.839307609066491,p4_picks1
Cc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,5.180942657733745,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc(C3CC3)on2)c2cccnc2)cc1,4.859894444625075,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccc(C(F)F)n2)c2cccnc2)cc1,5.022419946217805,p4_picks1
Cc1oncc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.543206956164773,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(C#N)cc2)c2cccnc2)cc1,5.189595380534744,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2c[nH]cn2)c2cccnc2)cc1,5.149455494363806,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2c[nH]nn2)c2cccnc2)cc1,4.633677129291043,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(F)cc2)c2cccnc2)cc1,5.0295379856545335,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccncn2)c2cccnc2)cc1,5.14516442540169,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc3c(s2)COCC3)c2cccnc2)cc1,4.847597655352622,p4_picks1
Cc1ncccc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.9833470920415435,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nnc3c(=O)n(C4CC4)ccn23)c2cccnc2)cc1,4.771305565161196,p4_picks1
Cc1cc(O)c(O)cc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.7176710332526275,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc3c(s2)CCC3)c2cccnc2)cc1,4.7526631538940975,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc3c2OCCO3)c2cccnc2)cc1,4.932016045387215,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(C(C)C)nn2C)c2cccnc2)cc1,4.54455445781275,p4_picks1
COc1ccncc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,5.214879610463288,p4_picks1
Cc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)nn1C,4.538206676300664,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccccc2S(C)(=O)=O)c2cccnc2)cc1,4.892461289546735,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)c(O)c2)c2cccnc2)cc1,5.276458163505456,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nnc3n2CCN(C)C3=O)c2cccnc2)cc1,4.727082428698006,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc3ccccc3[nH]2)c2cccnc2)cc1,4.882020952681152,p4_picks1
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)c[nH]1,4.425333588783754,p4_picks1
Cc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)[nH]n1,4.48165458011479,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3c[nH]nc3c2)c2cccnc2)cc1,4.901030560030011,p4_picks1
COc1nccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.7935344697862,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccccc2F)c2cccnc2)cc1,5.0338327336848385,p4_picks1
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccn2C)c2cccnc2)cc1,4.840042555050183,p4_picks1
