SMILES,predicted_pIC50
COCc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cc1,4.98768398650258
CCc1csc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n1,4.987486912750223
Cc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n1,4.986713307602778
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nc(C3CC3)no2)c2cccnc2)cc1,4.9825513160500465
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccc3c(c2)COCC3)c2cccnc2)cc1,4.9815722579663175
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cc(O)no2)c2cccnc2)cc1,4.981026917315886
COc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)c1OC,4.980855160956789
COc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)c1OC,4.980855160956789
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2noc(C3CC3)n2)c2cccnc2)cc1,4.980785580782278
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cocn2)c2cccnc2)cc1,4.97864274314653
COCc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n1,4.974582378482695
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2csc(N(C)C)n2)c2cccnc2)cc1,4.973823862350947
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nccn2C(F)F)c2cccnc2)cc1,4.972644057727271
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nccn2C(F)F)c2cccnc2)cc1,4.972644057727271
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nc(-c3ccncc3)no2)c2cccnc2)cc1,4.971852001993849
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccn(C)n2)c2cccnc2)cc1,4.970831824044456
